id,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,price,review_scores_rating,reviews_per_month,neighbourhood
703191025049635072,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,4,1,2,210,4.56,0.25,Mount Pleasant
703210264530916864,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,175,4.79,0.38,Mount Pleasant
703537506984421504,No,Downtown,Entire condo,Entire home/apt,6,2,2,140,4.88,0.21,Downtown
703598710964973184,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,5,1,3,188,5,0.32,Mount Pleasant
703629034331535360,Yes,Mount Pleasant,Other,Entire home/apt,2,1,1,150,5,0.19,Mount Pleasant
704265965203455872,No,Downtown,Other,Entire home/apt,4,1,1,171,4.8,6.46,Downtown
704332689749350016,Yes,Downtown Eastside,Entire condo,Entire home/apt,4,1,2,190,4.92,1.57,Downtown Eastside
705378661425235456,Yes,West End,Entire condo,Entire home/apt,4,1,2,210,4.96,2.16,Other
707963216764884736,Yes,Riley Park,Other,Entire home/apt,4,2,2,180,5,0.19,Other
708692850991840640,Yes,Downtown,Entire condo,Entire home/apt,5,1,1,115,4.91,4.35,Downtown
710624133988676224,No,Downtown,Entire condo,Entire home/apt,6,1,2,386,4.75,1.67,Downtown
711984564376597376,Unknown,Downtown,Entire condo,Entire home/apt,6,2,2,403,4.98,1.24,Downtown
713199231858585344,Yes,Downtown,Entire condo,Entire home/apt,6,2,2,232,4.88,4.37,Downtown
713208799078533760,Yes,Downtown Eastside,Entire condo,Entire home/apt,2,1,1,150,4.89,0.61,Downtown Eastside
713361923914459392,Yes,Marpole,Private room in home,Private room,4,1,2,160,4.95,3.08,Other
713756712996729728,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,100,5,0.16,Other
714426707514819456,Unknown,Mount Pleasant,Entire condo,Entire home/apt,2,1,1,179,NA,NA,Mount Pleasant
714542917832068992,No,South Cambie,Private room in home,Private room,2,1,1,103,4.86,3.84,Other
714694178733692160,Yes,Kensington-Cedar Cottage,Other,Private room,4,1.5,2,175,4.85,1.89,Other
715151189513568384,Yes,Riley Park,Other,Entire home/apt,4,1,1,206,4.91,5.81,Other
715315237221795712,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,6,1,2,163,5,0.19,Mount Pleasant
715507340363187328,Yes,Marpole,Entire home,Entire home/apt,2,1,1,138,4.92,2.99,Other
716709810967430656,Yes,Victoria-Fraserview,Entire home,Entire home/apt,6,3,3,168,4.88,2.97,Other
716963102593012608,No,Dunbar Southlands,Other,Private room,2,2,1,76,4.68,2.18,Other
717407026296253824,Yes,Grandview-Woodland,Other,Private room,1,1,1,98,4.96,2.41,Other
717551955250963712,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,4,1,0,98,4.75,3.63,Mount Pleasant
717782874125432960,Yes,Kitsilano,Other,Entire home/apt,6,1,2,155,4.89,5.59,Kitsilano
718447450900398208,No,Dunbar Southlands,Private room in home,Private room,2,2,1,76,4.6,1.03,Other
718477664323776384,No,Kitsilano,Entire home,Entire home/apt,2,1,1,176,4.92,1.93,Kitsilano
718878189540613120,Yes,West Point Grey,Entire rental unit,Entire home/apt,4,1,2,171,4.97,4.15,Other
719792375087106816,No,Sunset,Other,Entire home/apt,6,2,3,474,4,0.46,Other
720212490867839616,Yes,Downtown,Entire condo,Entire home/apt,3,1,1,162,4.98,5.07,Downtown
720239502971424896,No,West End,Entire condo,Entire home/apt,1,1,1,160,5,0.28,Other
720330905303266560,Yes,Killarney,Other,Entire home/apt,2,1,1,95,4.82,10.21,Other
720936908379984256,No,Downtown Eastside,Entire condo,Entire home/apt,4,2,2,193,5,0.03,Downtown Eastside
720952635200426752,No,Downtown,Entire condo,Entire home/apt,3,1,2,100,4,0.13,Downtown
721122541247570432,Yes,Riley Park,Entire home,Entire home/apt,2,1,1,117,4.92,10.48,Other
721222734684672256,Yes,Mount Pleasant,Entire condo,Entire home/apt,6,2,2,426,4.9,2.56,Mount Pleasant
722988111891063808,Yes,Hastings-Sunrise,Private room in home,Private room,2,1,1,72,4.91,1.44,Other
723174972783640832,Yes,Grandview-Woodland,Entire home,Entire home/apt,6,1.5,2,169,4.85,3.21,Other
723924635782909696,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,2,1,1,80,NA,NA,Other
724617957397167104,Yes,Downtown,Entire rental unit,Entire home/apt,5,2.5,2,352,5,0.04,Downtown
724744066086196352,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,2,166,4.75,4.27,Downtown
724786279214531840,Yes,Grandview-Woodland,Other,Entire home/apt,4,1,2,190,4.91,6.05,Other
725335769281689472,Yes,Riley Park,Other,Entire home/apt,4,1,2,185,4.94,3.18,Other
726910699004568192,Yes,Sunset,Entire home,Entire home/apt,8,2,4,200,4.75,2.72,Other
729003293408993280,No,Killarney,Entire home,Entire home/apt,4,1,2,79,4.78,2.89,Other
729227304771785216,Yes,Downtown,Entire condo,Entire home/apt,3,1.5,1,152,4.98,2.59,Downtown
729227659378590336,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,119,5,0.06,Downtown
729658124296630400,No,Kitsilano,Entire condo,Entire home/apt,2,1,1,102,4.63,0.22,Kitsilano
729672049128719616,Yes,West Point Grey,Entire home,Entire home/apt,4,1,2,183,4.91,3.1,Other
729678784785611520,No,Fairview,Entire condo,Entire home/apt,2,1,1,95,4.83,0.34,Other
729730483477613440,Unknown,Downtown,Entire condo,Entire home/apt,4,1,1,184,4.89,2.97,Downtown
730357547961843072,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,239,4.93,1.65,Downtown
730502580919015552,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,149,4.87,1.96,Downtown
730706581348444800,Yes,Mount Pleasant,Other,Entire home/apt,3,1,0,128,4.96,4.31,Mount Pleasant
730890006787134208,No,Kitsilano,Entire home,Entire home/apt,10,2,4,230,4.94,3.79,Kitsilano
731426727827486464,No,West Point Grey,Other,Private room,2,1,1,101,4.82,1.92,Other
731759310990086400,No,Downtown Eastside,Entire rental unit,Entire home/apt,2,1,1,105,4.72,3.43,Downtown Eastside
731947165995473664,No,Downtown,Entire condo,Entire home/apt,2,1,1,135,5,0.18,Downtown
731982066679522816,No,Downtown,Other,Entire home/apt,4,1,1,165,4.87,5.28,Downtown
732672675427499008,No,Sunset,Other,Entire home/apt,4,1,2,50,4.64,3.87,Other
733324116431150080,No,Mount Pleasant,Entire condo,Entire home/apt,2,1,1,105,3.5,0.11,Mount Pleasant
734012360650132224,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,2,200,4.89,3.71,Downtown
734175246663939712,No,Kitsilano,Entire home,Entire home/apt,7,2.5,4,903,4.93,0.49,Kitsilano
735770656582654592,No,Downtown,Entire condo,Entire home/apt,2,1,1,100,5,0.09,Downtown
735823523522840576,No,Renfrew-Collingwood,Entire home,Entire home/apt,3,1,1,101,4.68,1.95,Other
736880338817596800,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,169,4.85,2.51,Downtown
737248579538665600,Yes,Downtown,Entire condo,Entire home/apt,4,1,2,428,4.97,2.19,Downtown
737592363323883520,Yes,West Point Grey,Entire home,Entire home/apt,2,1,1,174,4.76,0.53,Other
739272457003051520,No,South Cambie,Entire home,Entire home/apt,7,2,3,376,4.71,2.94,Other
739425675140930688,No,Kensington-Cedar Cottage,Other,Entire home/apt,2,1,1,107,4.76,2.14,Other
739849030750706944,Yes,Downtown,Other,Entire home/apt,4,1,1,208,4.95,1.32,Downtown
740546407181945344,No,Fairview,Entire home,Entire home/apt,6,3,3,638,5,0.64,Other
740548796897674624,Yes,Downtown,Entire condo,Entire home/apt,6,2,2,221,4.93,4.34,Downtown
744500183472232320,Unknown,Arbutus Ridge,Other,Entire home/apt,10,2,4,424,4.86,5.63,Other
744958610073071232,Yes,Downtown,Entire condo,Entire home/apt,5,2,2,302,4.97,2.46,Downtown
744961251977035904,Yes,Kitsilano,Other,Entire home/apt,2,1,1,160,4.95,3.2,Kitsilano
744989565405219712,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,201,4.95,1.33,Downtown
745026769743964800,No,Grandview-Woodland,Entire home,Entire home/apt,7,2,3,307,5,0.26,Other
745045321099174272,No,Kensington-Cedar Cottage,Private room in home,Private room,2,1,1,48,4,1,Other
745300708477927936,Yes,Downtown,Entire condo,Entire home/apt,6,1,2,240,4.9,1.14,Downtown
745507039985404288,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,6,2.5,3,189,4.88,1.8,Other
745735919084788608,Yes,Downtown,Other,Entire home/apt,2,1,1,140,4.93,0.47,Downtown
746517158563361920,Yes,Hastings-Sunrise,Other,Entire home/apt,2,1,1,113,4.96,2.21,Other
747022138292809472,No,Strathcona,Entire condo,Entire home/apt,2,1,1,106,4.9,1.12,Other
747187070772724352,No,Kitsilano,Other,Private room,1,1,1,63,3.33,0.09,Kitsilano
747755277066169088,No,Downtown,Entire condo,Entire home/apt,6,2,2,101,4.86,2.55,Downtown
749164389494033408,No,Fairview,Entire rental unit,Entire home/apt,3,1,1,385,NA,NA,Other
749294924923342720,Yes,Hastings-Sunrise,Other,Entire home/apt,2,1,1,90,4.89,0.27,Other
749363500285804928,Yes,Kerrisdale,Private room in home,Private room,2,2,1,59,4.89,5.35,Other
749547956286953728,No,Downtown,Entire condo,Entire home/apt,2,1,1,132,5,0.27,Downtown
749558359977837696,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,130,5,0.16,Downtown
749558579530757248,Yes,West End,Other,Entire home/apt,3,1,1,131,4.83,0.21,Other
749950638711456256,Yes,Kerrisdale,Private room in home,Private room,2,2,1,59,4.94,5.19,Other
750296793958003200,Yes,Grandview-Woodland,Entire rental unit,Entire home/apt,2,1,1,110,5,0.49,Other
750809889952292352,Yes,Victoria-Fraserview,Entire home,Entire home/apt,5,1,2,180,4.91,1.21,Other
751027759429899776,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,3,1,1,91,4.84,3.01,Other
751423757365207808,No,Downtown Eastside,Other,Entire home/apt,8,2,2,130,4.76,4.05,Downtown Eastside
751987249402655104,No,Mount Pleasant,Entire condo,Entire home/apt,3,1,2,138,NA,NA,Mount Pleasant
752968877501016448,Unknown,Kitsilano,Other,Entire home/apt,3,1,1,218,4.84,2.22,Kitsilano
752970831202875136,No,Mount Pleasant,Entire condo,Entire home/apt,3,1,1,103,4.91,1.47,Mount Pleasant
753111769380028032,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,265,4.89,2.48,Downtown
753158627900905088,No,West End,Entire condo,Entire home/apt,2,1,1,87,5,0.13,Other
754337838073783424,No,Sunset,Private room in home,Private room,2,1,1,95,4.77,4.39,Other
754351012228861824,No,Mount Pleasant,Private room in home,Private room,2,1,1,64,1,0.03,Mount Pleasant
754369199774921856,No,Mount Pleasant,Private room in home,Private room,2,1,1,60,5,0.03,Mount Pleasant
754474494838555648,No,Mount Pleasant,Entire condo,Entire home/apt,3,1,1,108,4.42,0.4,Mount Pleasant
754817782255139072,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,156,4.9,4.5,Mount Pleasant
755885807689048960,No,Downtown,Entire condo,Entire home/apt,5,2,3,300,5,0.06,Downtown
755892179689281152,Yes,Kerrisdale,Private room in home,Private room,2,1,1,97,4.92,4.65,Other
755916944893858560,Yes,Grandview-Woodland,Other,Entire home/apt,2,1,1,111,4.9,4.53,Other
756477618873129088,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,1,263,4.63,1.96,Kitsilano
756658783388819968,Yes,Kitsilano,Entire home,Entire home/apt,3,1,1,155,4.82,2.33,Kitsilano
756696096943594624,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,2,159,4.77,2.42,Downtown
757182489429795328,Yes,Downtown Eastside,Entire condo,Entire home/apt,4,1,3,155,4.84,2.64,Downtown Eastside
757304615588117888,Yes,Grandview-Woodland,Entire rental unit,Entire home/apt,4,1,2,165,4.91,3.39,Other
757396269753676288,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,2,159,4.71,2.51,Downtown
757466843286531328,No,Mount Pleasant,Private room in home,Private room,2,1,1,70,NA,NA,Mount Pleasant
757477342009295744,No,Mount Pleasant,Private room in home,Private room,2,1,1,72,5,0.03,Mount Pleasant
757482855763053568,No,Mount Pleasant,Private room in home,Private room,2,1,1,62,NA,NA,Mount Pleasant
758959053155875328,No,Downtown Eastside,Entire condo,Entire home/apt,5,2,2,383,4.61,2.04,Downtown Eastside
759477268573006080,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,2,1,1,158,4.94,1.05,Other
759581402248506752,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,221,4.59,2.38,Downtown
759718085882883200,Yes,Downtown,Entire condo,Entire home/apt,3,1,1,219,4.92,2.45,Downtown
762391373309595904,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,188,4.8,2.78,Downtown
763015621951200896,No,West End,Entire rental unit,Entire home/apt,4,1,2,95,NA,NA,Other
765253488994188416,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,411,4.46,0.37,Downtown
765954895505819520,No,West End,Entire rental unit,Entire home/apt,2,1,1,86,5,0.05,Other
766856673512237440,Unknown,Oakridge,Entire rental unit,Entire home/apt,2,1,1,105,4.89,0.26,Other
767706411013060352,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,170,4.72,1.9,Downtown
768161191646426624,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,3,1,2,109,4.83,7.49,Downtown Eastside
768397756488891392,No,Riley Park,Entire condo,Entire home/apt,5,2,3,340,5,0.13,Other
768398127667812864,Yes,Riley Park,Entire home,Entire home/apt,2,1,1,119,4.81,3.02,Other
768787105434316928,Yes,Oakridge,Entire home,Entire home/apt,10,4.5,5,458,4.75,1.8,Other
768889514013265664,Yes,Downtown Eastside,Entire condo,Entire home/apt,3,1,1,115,4.87,1.55,Downtown Eastside
769481074608758656,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,1,110,5,0.06,Kitsilano
770277424923009664,No,Kitsilano,Entire condo,Entire home/apt,2,1,1,497,4.79,3.69,Kitsilano
771736069933529856,Yes,West Point Grey,Other,Entire home/apt,3,1,1,141,4.93,2.71,Other
772116670102084352,No,Dunbar Southlands,Entire home,Entire home/apt,4,1,2,113,4.8,5.51,Other
772467788601279232,No,Renfrew-Collingwood,Entire home,Entire home/apt,2,1,1,126,4.88,2.52,Other
772477907256337024,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,4,1,1,64,5,0.18,Mount Pleasant
772632559852408064,No,Downtown Eastside,Entire rental unit,Entire home/apt,2,1,1,315,4,0.17,Downtown Eastside
773143001560771584,Yes,Downtown,Entire condo,Entire home/apt,5,2,2,110,4.9,0.32,Downtown
773394111661423744,No,Riley Park,Entire home,Entire home/apt,2,1,1,155,4.91,1.58,Other
773503395507984128,Yes,Victoria-Fraserview,Entire home,Entire home/apt,6,2,3,129,4.81,3.8,Other
773986152579469696,No,Kensington-Cedar Cottage,Entire home,Entire home/apt,10,1.5,4,248,4.55,2.07,Other
774014779684964096,Yes,Kitsilano,Entire rental unit,Entire home/apt,1,1,0,167,4.93,1.93,Kitsilano
774077690501415936,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,6,1,3,67,4.83,6.73,Mount Pleasant
774295928860048512,Yes,Downtown Eastside,Other,Private room,2,2,2,204,5,0.13,Downtown Eastside
774643226338339328,Yes,Downtown,Other,Private room,4,1,1,105,4.84,4.34,Downtown
774742091795229312,Yes,Mount Pleasant,Entire condo,Entire home/apt,2,1,1,130,4.93,3.43,Mount Pleasant
774867293948514176,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,1,109,4.6,1.62,Downtown Eastside
775137983823449600,Yes,Grandview-Woodland,Entire home,Entire home/apt,8,1.5,4,150,4.81,3.92,Other
775773736658820736,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,0,84,5,0.07,Kitsilano
777106476710520576,Unknown,Downtown,Entire rental unit,Entire home/apt,6,2,2,270,4.95,4.23,Downtown
777603663924481280,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,161,4.89,2.12,Downtown
777802264541579520,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,364,4.97,2.49,Downtown
777845719535661824,No,Downtown,Other,Private room,2,1,1,90,NA,NA,Downtown
779641502836271232,Yes,Kensington-Cedar Cottage,Private room in home,Private room,4,1,0,101,4.89,3.32,Other
779888257712433152,No,Hastings-Sunrise,Entire home,Entire home/apt,7,2,3,225,4.79,2.54,Other
780351322964363392,No,Renfrew-Collingwood,Entire home,Entire home/apt,4,1,1,156,4.82,5.59,Other
780704802382483712,Yes,Kitsilano,Entire rental unit,Entire home/apt,3,1,1,144,4.85,4.56,Kitsilano
781314353009787136,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,2,1,1,123,4.76,5.26,Downtown Eastside
781945357451034240,Yes,West End,Entire condo,Entire home/apt,2,1,1,176,4.96,4.64,Other
782593654109607424,Yes,Downtown,Other,Entire home/apt,4,1,1,202,5,0.07,Downtown
782611575046081792,Yes,Downtown,Other,Private room,6,2,2,270,5,0.07,Downtown
782678952292919552,Yes,Downtown,Other,Entire home/apt,4,1,1,215,NA,NA,Downtown
782684993382116352,Yes,Downtown,Other,Entire home/apt,4,1,1,215,5,0.03,Downtown
782691713238716160,Yes,Downtown,Other,Entire home/apt,6,2,2,285,5,0.03,Downtown
782700195970342912,Yes,Downtown,Other,Entire home/apt,6,2,2,285,5,0.04,Downtown
782705998124970368,Yes,Downtown,Other,Entire home/apt,6,2,2,285,5,0.1,Downtown
782712461560831104,Yes,Downtown,Other,Entire home/apt,6,1,2,261,4,0.04,Downtown
782725694993661312,Yes,Downtown,Other,Entire home/apt,6,1,2,261,4.5,0.07,Downtown
782729996829141632,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,192,5,0.03,Downtown
782735905178082688,Yes,Downtown,Other,Entire home/apt,4,1,1,192,5,0.04,Downtown
782740817863252736,Yes,Downtown,Other,Entire home/apt,2,1,0,174,5,0.07,Downtown
782746430185181312,Yes,Downtown,Other,Entire home/apt,2,1,0,174,5,0.1,Downtown
783449724931059328,Unknown,Kensington-Cedar Cottage,Other,Entire home/apt,3,1,1,98,4.82,2.93,Other
784265300876321792,Yes,Mount Pleasant,Entire home,Entire home/apt,4,1,2,175,4.78,3.85,Mount Pleasant
785141383639941632,Yes,Mount Pleasant,Entire home,Entire home/apt,2,1,1,158,4.65,1.52,Mount Pleasant
786317261963565184,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,199,3,0.04,Downtown
787246310766701696,Yes,Downtown,Entire condo,Entire home/apt,7,2,3,651,5,1.29,Downtown
787962480240406016,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,169,4.67,0.1,Downtown
789146523011345792,No,Mount Pleasant,Private room in home,Private room,2,1,1,58,3,0.06,Mount Pleasant
789805599143977216,No,Downtown Eastside,Entire home,Entire home/apt,6,3,3,765,5,0.19,Downtown Eastside
791505779065585792,Yes,Downtown,Other,Private room,2,2,2,168,5,2.62,Downtown
791693837666699904,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,170,4.97,2.01,Downtown
792165839918346752,No,Mount Pleasant,Entire condo,Entire home/apt,3,1,1,250,4.67,0.29,Mount Pleasant
792269799996340352,No,Dunbar Southlands,Private room in home,Private room,2,1,1,144,4.9,2.4,Other
792406806783359744,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,3,1,1,163,4.76,2.65,Downtown Eastside
792998812490913664,No,West End,Entire rental unit,Entire home/apt,3,1,1,100,4.7,0.33,Other
793014480382152704,No,Mount Pleasant,Private room in home,Private room,2,1,1,60,NA,NA,Mount Pleasant
793019747797442560,Yes,Downtown,Entire rental unit,Entire home/apt,4,2.5,2,379,5,0.04,Downtown
793062745812616960,Yes,Downtown,Entire rental unit,Entire home/apt,5,1,2,145,4.82,5.07,Downtown
793064723562115328,No,Mount Pleasant,Private room in home,Private room,2,1,1,58,3.33,0.09,Mount Pleasant
793625566805364352,Yes,Sunset,Entire rental unit,Entire home/apt,4,1,2,248,4.71,3.97,Other
793847698514024448,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,2,1,1,63,4.94,5.9,Other
794166937981250304,Yes,Downtown,Other,Private room,1,1,1,74,5,0.12,Downtown
794392552301862784,Yes,Renfrew-Collingwood,Private room in home,Private room,1,1,1,60,4.96,2.02,Other
794952463895245696,Yes,Downtown,Entire condo,Entire home/apt,5,2,2,332,5,0.49,Downtown
795910009869711616,No,Mount Pleasant,Private room in home,Private room,2,1,1,63,NA,NA,Mount Pleasant
796462455882938880,Yes,West End,Entire rental unit,Entire home/apt,2,1,1,113,5,0.21,Other
796503874307729792,No,West End,Entire rental unit,Entire home/apt,2,1,0,64,5,0.12,Other
797430402003013760,Yes,Strathcona,Entire condo,Entire home/apt,2,1,1,166,4.97,3.67,Other
797833669326360832,No,Mount Pleasant,Private room in home,Private room,2,1,1,51,NA,NA,Mount Pleasant
797991977818867840,No,Downtown,Entire rental unit,Entire home/apt,6,2,2,180,4.46,2.51,Downtown
798028138201131520,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,196,4.78,1.74,Downtown
798220331047928448,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,2,229,4.8,2.34,Downtown
798766731463057152,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,2,234,4.89,3.52,Downtown
798889942621016064,Yes,Riley Park,Other,Entire home/apt,2,1,1,143,4.76,1.99,Other
800685316347580160,No,Riley Park,Entire rental unit,Entire home/apt,2,1,1,94,4.78,0.78,Other
800799687233801088,No,Marpole,Entire home,Entire home/apt,6,2.5,3,130,4.43,0.88,Other
800970191867596032,Yes,Hastings-Sunrise,Entire home,Entire home/apt,14,3,6,341,4.98,1.31,Other
801089556858531200,No,Downtown,Entire rental unit,Entire home/apt,7,2,2,365,4.78,1.53,Downtown
