id,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,price,review_scores_rating,reviews_per_month,neighbourhood
1191143,No,Kitsilano,Entire home,Entire home/apt,5,1.5,3,308,4.67,0.13,Kitsilano
665118768403590100,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,204,4.88,2.73,Downtown
1459922782695101200,No,Victoria-Fraserview,Entire home,Entire home/apt,2,2,2,120,NA,NA,Other
964748104209392800,Yes,Hastings-Sunrise,Other,Entire home/apt,4,1,2,171,4.91,3.87,Other
1151518418560568300,Yes,Hastings-Sunrise,Entire home,Entire home/apt,3,1,1,90,4.96,5.76,Other
1533539467812148200,No,Arbutus Ridge,Entire home,Entire home/apt,4,1,2,52,NA,NA,Other
1280527957169377800,Yes,Downtown,Entire condo,Entire home/apt,6,1,1,201,4.88,3.8,Downtown
1348224151227293400,Yes,Dunbar Southlands,Other,Entire home/apt,3,1,1,247,4.96,3.03,Other
1225066461588897e3,Yes,Riley Park,Entire home,Entire home/apt,3,1,1,105,4.82,7.02,Other
5602997,Yes,Grandview-Woodland,Entire home,Entire home/apt,4,1,2,258,4.95,2.72,Other
1387401035923305200,Unknown,Arbutus Ridge,Entire home,Entire home/apt,12,4.5,5,477,5,2.27,Other
5315811,Yes,Fairview,Other,Entire home/apt,2,1,1,118,4.8,0.12,Other
1303860138257374500,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,237,NA,NA,Downtown
695623125251939200,No,Downtown Eastside,Entire condo,Entire home/apt,4,1,1,94,4.22,0.6,Downtown Eastside
732672675427499e3,No,Sunset,Other,Entire home/apt,4,1,2,50,4.64,3.87,Other
930670069323180400,No,West Point Grey,Entire home,Entire home/apt,4,1,2,216,4.97,2.63,Other
820464169490204800,No,Fairview,Other,Private room,8,3.5,3,1000,5,0.04,Other
1383765998358820900,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,208,4.81,2.99,Downtown
33885031,Yes,Grandview-Woodland,Private room in home,Private room,2,1,1,90,4.91,3.17,Other
51476043,No,Hastings-Sunrise,Other,Private room,1,1,1,42,4.9,0.4,Other
703191025049635100,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,4,1,2,210,4.56,0.25,Mount Pleasant
20215396,Yes,Riley Park,Entire rental unit,Entire home/apt,4,1,2,139,4.87,3.15,Other
40208334,Yes,Mount Pleasant,Entire condo,Entire home/apt,2,1,1,69,4.96,4.39,Mount Pleasant
876295181602709200,Yes,Dunbar Southlands,Private room in home,Private room,1,1,1,164,5,0.25,Other
1409499755603619e3,No,South Cambie,Entire home,Entire home/apt,2,1,1,103,NA,NA,Other
1377396879717383200,No,Renfrew-Collingwood,Entire home,Entire home/apt,4,1,1,141,4.78,5.36,Other
1430117800545192200,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,6,2.5,3,135,4.96,4.84,Other
681977772633720400,No,Sunset,Entire home,Entire home/apt,6,1.5,3,144,4.64,1.91,Other
1472824699103041300,Yes,Killarney,Private room in home,Private room,2,1,1,44,4.63,4.9,Other
1222566379598598e3,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,1,81,4,0.29,Kitsilano
703178662481471e3,Yes,Renfrew-Collingwood,Other,Entire home/apt,4,1.5,3,116,4.89,2.85,Other
1552490158451458800,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,176,NA,NA,Downtown
35164633,Yes,Renfrew-Collingwood,Other,Entire home/apt,2,1,1,69,4.85,3.01,Other
1511052849561552600,No,Hastings-Sunrise,Private room in home,Private room,1,1.5,1,40,NA,NA,Other
1389562484546527500,Yes,Riley Park,Entire rental unit,Entire home/apt,5,1,2,164,4.96,3.92,Other
767706411013060400,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,170,4.72,1.9,Downtown
53385748,No,Downtown,Entire condo,Entire home/apt,3,1,1,154,4.84,2.91,Downtown
1465330122619858200,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,5,1,2,125,4.7,2.5,Other
36884302,No,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,421,5,0.04,Mount Pleasant
8429321,Yes,Fairview,Entire rental unit,Entire home/apt,4,1,1,166,4.97,2.23,Other
49215656,No,West End,Entire rental unit,Entire home/apt,4,1,2,155,4.7,0.55,Other
1524817147815897900,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,191,5,1.62,Downtown
51196059,Yes,Mount Pleasant,Entire home,Entire home/apt,8,2.5,3,400,4.88,0.87,Mount Pleasant
1202278234540781e3,Yes,Oakridge,Other,Entire home/apt,6,2,3,153,4.92,5.49,Other
17383030,No,Hastings-Sunrise,Entire rental unit,Entire home/apt,4,1,2,227,4.81,0.99,Other
1473631133370691800,No,Dunbar Southlands,Private room in home,Private room,1,1,1,93,4.5,1.7,Other
52968821,Yes,Downtown Eastside,Entire condo,Entire home/apt,2,1,1,122,NA,NA,Downtown Eastside
33939614,Yes,Kitsilano,Entire home,Entire home/apt,7,3,3,585,5,0.09,Kitsilano
1177106743473526300,No,Downtown,Entire rental unit,Entire home/apt,8,3,4,530,4.9,1.95,Downtown
683703486433181600,No,Kensington-Cedar Cottage,Other,Private room,2,1,1,108,4.72,0.72,Other
1034146682721688300,Yes,West End,Entire rental unit,Entire home/apt,3,1,1,140,4.93,5.66,Other
1139484586697749e3,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,300,4,0.27,Downtown
6.7048512366109594e+17,Yes,Killarney,Entire home,Entire home/apt,4,1,2,140,4.95,1.67,Other
1072676784435333100,Yes,Arbutus Ridge,Other,Entire home/apt,4,1,2,163,4.87,2.36,Other
750809889952292400,Yes,Victoria-Fraserview,Entire home,Entire home/apt,5,1,2,180,4.91,1.21,Other
1374107563069255200,Yes,South Cambie,Entire home,Entire home/apt,6,1,2,207,4.79,10.84,Other
1303698803546474200,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,2,156,NA,NA,Downtown
1363935487097038300,Yes,Mount Pleasant,Other,Entire home/apt,3,1,1,107,4.97,4.21,Mount Pleasant
724786279214531800,Yes,Grandview-Woodland,Other,Entire home/apt,4,1,2,190,4.91,6.05,Other
1553768398503824600,No,West End,Entire rental unit,Entire home/apt,4,2,2,500,NA,NA,Other
698123533048871400,No,West End,Private room in home,Private room,2,1,1,75,5,0.06,Other
898541597651854700,Yes,Downtown Eastside,Entire condo,Entire home/apt,6,2,2,494,4.92,3.67,Downtown Eastside
892924793271813200,No,Mount Pleasant,Entire condo,Entire home/apt,3,1,1,85,4.89,1.82,Mount Pleasant
1176549827841955600,No,West Point Grey,Private room in home,Private room,1,1,1,40,5,0.2,Other
51468414,Yes,Sunset,Entire home,Entire home/apt,4,1,2,179,4.95,0.76,Other
1391697449450564600,Yes,Downtown,Entire rental unit,Entire home/apt,5,2,2,337,4.83,4.11,Downtown
15197174,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,0,100,4.91,4.51,Mount Pleasant
1445117814270652e3,No,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,80,NA,NA,Mount Pleasant
671020786592088700,Unknown,Downtown Eastside,Entire condo,Entire home/apt,2,1,1,221,4.87,2.1,Downtown Eastside
956442216755421e3,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,4,1,1,90,4.88,3.92,Other
1444443303954606600,Yes,Hastings-Sunrise,Entire home,Entire home/apt,8,3,4,402,5,3.11,Other
1263312324365519600,Unknown,Downtown,Entire rental unit,Entire home/apt,3,1,1,183,4.49,3.13,Downtown
21363777,No,Sunset,Other,Entire home/apt,3,1,2,109,5,0.24,Other
1502275955970882300,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,105,NA,NA,Downtown
1400240816414818800,Yes,Hastings-Sunrise,Other,Entire home/apt,4,2,2,180,4.97,6.35,Other
145782061805207e4,No,Downtown,Entire condo,Entire home/apt,6,2,3,208,4.81,4.9,Downtown
1140605259279961500,No,Downtown Eastside,Entire condo,Entire home/apt,4,1,1,121,4.75,3.16,Downtown Eastside
1528663392547722500,No,Downtown Eastside,Entire rental unit,Entire home/apt,5,2,2,285,NA,NA,Downtown Eastside
21643708,No,West End,Entire rental unit,Entire home/apt,4,1,1,170,4.5,0.12,Other
27466923,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,229,5,0.04,Downtown
1416143640113435600,Yes,Oakridge,Other,Entire home/apt,4,1,2,200,NA,NA,Other
1317659965060112400,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,5,2,2,159,NA,NA,Mount Pleasant
48258797,No,Downtown Eastside,Entire rental unit,Entire home/apt,6,2,2,323,4.76,2.34,Downtown Eastside
1373993741755907e3,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,1,86,NA,NA,Kitsilano
1543553473217575400,Yes,Mount Pleasant,Entire home,Entire home/apt,4,2,2,200,NA,NA,Mount Pleasant
1482131754761444900,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,189,NA,NA,Downtown
718477664323776400,No,Kitsilano,Entire home,Entire home/apt,2,1,1,176,4.92,1.93,Kitsilano
15706251,No,Downtown,Entire condo,Entire home/apt,6,2,3,196,4.76,0.17,Downtown
23218832,No,Marpole,Private room in home,Private room,2,1,0,82,4.88,1.64,Other
1102869374878253600,Yes,Grandview-Woodland,Other,Private room,2,1,1,88,4.91,4.68,Other
26235197,No,Victoria-Fraserview,Entire home,Entire home/apt,12,4,6,308,4.59,2.35,Other
1102250640356807800,Yes,Downtown Eastside,Entire condo,Entire home/apt,2,1,1,158,4.93,2.45,Downtown Eastside
1226211507649734400,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,49,5,0.69,Other
7205389,No,Kitsilano,Entire home,Entire home/apt,4,3,3,350,5,0.06,Kitsilano
25234314,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,191,4.83,5.35,Downtown
1434845501387509500,No,West End,Entire rental unit,Entire home/apt,2,1,1,109,NA,NA,Other
1.1545691407011359e+18,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,158,4.88,4.42,Downtown
49598996,Yes,Downtown Eastside,Other,Entire home/apt,2,1,1,110,4.92,0.22,Downtown Eastside
37130562,Yes,Kitsilano,Other,Entire home/apt,4,1,1,145,4.93,4.76,Kitsilano
45412496,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,4,243,4.75,3.25,Downtown
1180756914459383800,Yes,Marpole,Entire home,Entire home/apt,2,1,0,119,4.87,2.43,Other
6808688,Unknown,Downtown,Other,Private room,1,1,1,75,4.79,2.76,Downtown
1074636115974797300,Yes,Grandview-Woodland,Entire rental unit,Entire home/apt,3,1,1,93,NA,NA,Other
1522133974713108700,No,Arbutus Ridge,Other,Entire home/apt,4,1,2,103,5,2.25,Other
951577090465867600,No,Sunset,Other,Entire home/apt,4,1,1,91,4.64,2.4,Other
711984564376597400,Unknown,Downtown,Entire condo,Entire home/apt,6,2,2,403,4.98,1.24,Downtown
720239502971424900,No,West End,Entire condo,Entire home/apt,1,1,1,160,5,0.28,Other
1516905358106527200,No,Mount Pleasant,Private room in home,Private room,1,1,1,36,NA,NA,Mount Pleasant
808354927426146e3,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,145,5,0.3,Downtown
1211806633725576e3,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,1,81,5,0.14,Kitsilano
48612967,No,Downtown,Other,Entire home/apt,2,1,1,128,NA,NA,Downtown
34515491,No,Downtown,Entire condo,Entire home/apt,2,1,1,100,4.88,1.3,Downtown
1322628334737019400,No,Downtown Eastside,Entire rental unit,Entire home/apt,3,1,1,131,4.47,3.54,Downtown Eastside
1387654540782432800,No,Downtown,Entire rental unit,Entire home/apt,7,2,3,200,4.65,6.4,Downtown
52585480,No,Riley Park,Other,Entire home/apt,2,1,0,92,4.65,5.5,Other
824782567266053800,Yes,Hastings-Sunrise,Entire home,Entire home/apt,4,1,2,171,5,2.89,Other
1268465926583434800,No,Killarney,Other,Entire home/apt,2,1,1,79,4.47,1.17,Other
1530108866738888200,No,Downtown,Entire rental unit,Entire home/apt,5,1,2,217,NA,NA,Downtown
1544317209290446300,No,Victoria-Fraserview,Entire home,Entire home/apt,5,1,2,141,4.75,8,Other
16973311,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,169,4.85,4.26,Downtown
1368533954433028e3,Yes,Downtown,Entire home,Entire home/apt,2,1,1,132,4.87,4.12,Downtown
1456228957573694500,No,Dunbar Southlands,Private room in home,Private room,1,1,1,92,5,1.62,Other
1214775952403728600,Yes,Hastings-Sunrise,Entire home,Entire home/apt,3,1,1,147,5,0.14,Other
791505779065585800,Yes,Downtown,Other,Private room,2,2,2,168,5,2.62,Downtown
49888707,No,Victoria-Fraserview,Other,Entire home/apt,4,1,2,121,4.68,2.16,Other
1440106497043251700,No,Shaughnessy,Entire rental unit,Entire home/apt,3,1,1,176,4.7,2.21,Other
980501362739259600,No,Victoria-Fraserview,Entire home,Entire home/apt,8,2,3,84,4.61,4.02,Other
1436312579834307e3,Yes,Riley Park,Private room in home,Private room,2,1.5,1,269,5,0.22,Other
1460985655705199e3,No,Downtown,Entire rental unit,Entire home/apt,6,2,3,175,4.75,4,Downtown
1395934415170106600,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,7,2,3,200,4.79,6.21,Downtown Eastside
934753233487174e3,Yes,South Cambie,Entire home,Entire home/apt,4,1,2,175,4.97,3.25,Other
11261229,No,Grandview-Woodland,Other,Entire home/apt,6,2,2,183,4.81,1.41,Other
1203214013394905300,Yes,Riley Park,Other,Entire home/apt,2,1,0,115,4.97,2.64,Other
1387024167590904800,Yes,Downtown,Entire rental unit,Entire home/apt,5,1,2,197,4.68,4.89,Downtown
1369919587885294300,Yes,Oakridge,Private room in home,Private room,2,1,1,82,4.98,5.24,Other
1406575570618555400,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,2,1,1,80,4.93,2.51,Other
25102944,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,2,1,1,115,4.96,6.16,Other
1438833741019795e3,Yes,South Cambie,Other,Entire home/apt,5,1,2,162,4.83,2.43,Other
1432111418808810200,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,208,4.58,3.77,Downtown
48258965,Yes,Downtown,Entire condo,Entire home/apt,4,2,2,273,4.9,1.48,Downtown
37117135,No,Downtown,Entire condo,Entire home/apt,5,1.5,2,286,4.93,0.19,Downtown
1531843885693096700,Unknown,Arbutus Ridge,Entire home,Entire home/apt,6,2,3,48,NA,NA,Other
927782790833045900,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,95,5,0.17,Downtown
36182407,No,West End,Other,Entire home/apt,2,1,1,99,4.73,0.18,Other
24738337,No,Mount Pleasant,Entire home,Entire home/apt,4,1,2,130,4.88,0.27,Mount Pleasant
1482699039709474800,No,Arbutus Ridge,Private room in home,Private room,2,1,1,83,4.5,2.43,Other
13525164,No,West End,Entire rental unit,Entire home/apt,2,1,0,99,4.92,1.26,Other
1411076104814189e3,Yes,Riley Park,Entire home,Entire home/apt,8,2.5,4,713,5,3.49,Other
751027759429899800,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,3,1,1,91,4.84,3.01,Other
51694092,Yes,Hastings-Sunrise,Other,Entire home/apt,2,1,1,103,4.87,1.05,Other
1421411039229047300,No,Oakridge,Entire home,Entire home/apt,12,3,6,353,4.5,3.65,Other
24360814,No,Marpole,Other,Private room,2,1,1,141,4.41,0.19,Other
37832890,Yes,Hastings-Sunrise,Entire home,Entire home/apt,8,1.5,4,400,4.91,0.31,Other
949360579406845400,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,5,1,2,150,4.91,3.43,Other
963842992095812400,Yes,Kensington-Cedar Cottage,Private room in home,Private room,2,1,1,70,4.91,2.81,Other
730502580919015600,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,149,4.87,1.96,Downtown
1366702002171803400,No,Renfrew-Collingwood,Private room in home,Private room,2,1,1,26,NA,NA,Other
1505486853855718100,No,Sunset,Entire home,Entire home/apt,2,1,1,118,4.58,5.45,Other
1219227551663271e3,No,Downtown Eastside,Other,Private room,2,1,1,99,4.73,1.45,Downtown Eastside
602967281044093300,No,Mount Pleasant,Entire condo,Entire home/apt,2,1,1,150,NA,NA,Mount Pleasant
1420412367581927400,No,Renfrew-Collingwood,Private room in home,Private room,2,1,1,45,NA,NA,Other
1201792873066693600,Yes,Downtown,Entire condo,Entire home/apt,6,2,2,396,4.85,3.63,Downtown
640738520061925400,No,Riley Park,Entire home,Entire home/apt,6,1.5,3,461,4.69,0.95,Other
1528732328931458800,Unknown,Renfrew-Collingwood,Entire rental unit,Entire home/apt,4,1,2,102,5,1,Other
1528476588119557e3,No,Fairview,Entire rental unit,Entire home/apt,2,1,1,95,NA,NA,Other
49916516,Yes,Hastings-Sunrise,Other,Private room,2,1,1,40,4.57,0.13,Other
1332925084962795e3,No,Mount Pleasant,Private room in home,Private room,2,1,1,55,NA,NA,Mount Pleasant
1392227986696908500,Yes,Shaughnessy,Private room in home,Private room,2,1,1,128,4.63,2.42,Other
1444463855637128700,Yes,Grandview-Woodland,Other,Entire home/apt,2,1,1,133,5,4.05,Other
14748050,Yes,Marpole,Other,Entire home/apt,4,1,1,66,4.89,2.73,Other
1464084845019839500,Yes,Sunset,Entire home,Entire home/apt,3,1,1,126,4.93,3.68,Other
1131138978536545800,No,Marpole,Entire rental unit,Entire home/apt,4,1,2,180,NA,NA,Other
461386,Yes,Killarney,Private room in home,Private room,2,1,1,183,4.54,0.33,Other
1287668484187911e3,No,Dunbar Southlands,Entire home,Entire home/apt,8,2,2,272,NA,NA,Other
1356068452167787300,No,Downtown,Entire rental unit,Entire home/apt,5,1,2,173,4.75,5.75,Downtown
13357107628378e5,No,Downtown,Entire rental unit,Entire home/apt,5,1,1,169,4.52,2.31,Downtown
1549564835614038800,No,Downtown Eastside,Other,Private room,1,1,1,47,NA,NA,Downtown Eastside
1442532603894202400,No,West Point Grey,Other,Private room,4,1,1,94,4.75,0.8,Other
17733636,Yes,Downtown,Entire condo,Entire home/apt,3,1,1,110,4.93,0.56,Downtown
1319625553101016800,No,West End,Other,Private room,2,1,1,171,NA,NA,Other
1288550132303037400,No,Hastings-Sunrise,Entire home,Entire home/apt,6,1,2,116,4.54,4.58,Other
1.2603229288842081e+18,Yes,Kitsilano,Entire rental unit,Entire home/apt,4,1,2,192,NA,NA,Kitsilano
49043819,Yes,Riley Park,Private room in home,Private room,1,1,1,85,5,0.4,Other
3621849,No,Hastings-Sunrise,Entire home,Entire home/apt,10,3,5,295,4.75,2.83,Other
1445356661682383600,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,174,4.78,4.86,Downtown
1487078616084440600,No,Arbutus Ridge,Private room in home,Private room,2,1,1,68,5,0.43,Other
19984705,No,Downtown Eastside,Other,Entire home/apt,3,1,1,253,4.71,1.89,Downtown Eastside
1356620800885634300,No,Hastings-Sunrise,Other,Entire home/apt,4,1,1,71,4.22,1.03,Other
792406806783359700,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,3,1,1,163,4.76,2.65,Downtown Eastside
44418027,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,0,95,5,0.16,Downtown
1306938824422760200,No,Marpole,Other,Entire home/apt,3,1,1,90,4.84,4.54,Other
1286434369460972800,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,179,4.82,3.12,Downtown
47908132,Yes,Riley Park,Other,Entire home/apt,2,1,1,118,4.93,5.96,Other
1487920838706767600,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,6,3,4,274,5,2.28,Other
1363945091519158e3,Yes,Downtown,Entire home,Entire home/apt,8,3,4,543,4.87,5.23,Downtown
843558263010371100,Yes,Kitsilano,Other,Entire home/apt,4,1,2,293,4.95,1.52,Kitsilano
1226185295863378400,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,40,5,0.08,Other
831447043462519800,No,Arbutus Ridge,Entire home,Entire home/apt,2,1,1,100,4.55,0.35,Other
1294357174250535200,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,2,287,5,0.51,Downtown
579008258736804700,Yes,Downtown,Entire condo,Entire home/apt,3,1,1,168,4.92,0.55,Downtown
1044492720329177100,Yes,Downtown,Entire condo,Entire home/apt,6,2,2,900,4.96,2,Downtown
679904349658003200,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,7,1,2,65,4.76,3.49,Other
1049286028965987300,No,Downtown,Entire home,Entire home/apt,8,2.5,3,691,3.89,0.5,Downtown
1457435371741134e3,No,Sunset,Private room in home,Private room,2,1,1,89,4.76,5.16,Other
1247776070154754e3,No,Shaughnessy,Entire home,Entire home/apt,4,2,2,326,5,0.19,Other
1475821259363696400,No,West Point Grey,Private room in home,Private room,2,1,1,77,NA,NA,Other
1353161556015374800,Yes,Downtown,Entire rental unit,Entire home/apt,3,1,1,298,5,3.16,Downtown
897919706570363e3,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,228,4.86,0.52,Downtown
1215964827159e6,No,Dunbar Southlands,Private room in home,Private room,2,1,1,84,NA,NA,Other
848319438420528400,Yes,Killarney,Entire home,Entire home/apt,5,2,2,137,4.89,3.43,Other
42907400,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,139,4.89,4.16,Downtown
19199606,Yes,Marpole,Private room in home,Private room,5,1,2,132,4.86,4.38,Other
565268651352901440,Yes,Hastings-Sunrise,Entire home,Entire home/apt,6,3,3,303,4.84,1,Other
806072369981476500,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,2,1,1,165,NA,NA,Downtown Eastside
1433623341157056500,No,Hastings-Sunrise,Entire home,Entire home/apt,3,1,2,76,NA,NA,Other
38061672,No,Renfrew-Collingwood,Other,Entire home/apt,2,1,1,57,4.63,4.65,Other
1522482643154423800,No,Downtown,Entire condo,Entire home/apt,2,1,1,121,4.86,5.38,Downtown
1056738900184684500,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,158,4.88,5.18,Downtown
22340533,No,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,140,NA,NA,Mount Pleasant
1411947381633152300,No,West End,Entire rental unit,Entire home/apt,3,1,1,130,2.17,0.93,Other
6897283,Yes,Dunbar Southlands,Private room in home,Private room,2,1.5,1,111,4.83,0.24,Other
1156581369413255700,No,Hastings-Sunrise,Private room in home,Private room,2,1,1,71,4,0.13,Other
1205110135949631e3,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,184,4.98,2.89,Downtown
1470533232272056800,No,Kensington-Cedar Cottage,Entire home,Entire home/apt,6,1,3,363,5,1.13,Other
